x,y,"f(x,y)"
5.4881350392732475,3.667802195520107,-0.010036166902022943
7.151893663724195,2.976241796641382,-0.03988273400285003
6.027633760716439,0.6859959090399603,-0.018759889927229306
5.448831829968968,3.525275316392329,-0.02574431897727188
4.236547993389047,2.3219604629767487,-0.013560027683883393
6.458941130666561,7.629273380216684,-0.08463125642719661
4.375872112626925,1.1162829985626133,-0.0015516759932989895
8.917730007820797,1.4368104195420506,-0.061668635313426465
9.636627605010293,2.785103008781139,-0.0005999870254392649
3.8344151882577773,2.8802682933530512,-0.02427575193610255
7.917250380826646,8.46304936696113,-0.009019350494016871
5.288949197529044,7.912836564504873,-0.009064439295836037
5.680445610939323,5.786356332052254,-0.0010941486025746465
9.25596638292661,2.885886788600466,-0.00013178501219947685
0.7103605819788694,3.188783532109923,-0.05477423562995028
0.8712929970154071,5.9221827498264465,-0.0354593648362929
0.2021839744032572,7.39866558764824,-0.07933794202649
8.32619845547938,3.840980551084494,-0.015639366960272707
7.781567509498505,5.095620286443752,-0.0019472155528140007
8.700121482468191,8.88033136532694,-0.002355967647675948
9.78618342232764,6.497908567084307,-0.000539703921730434
7.9915856421672355,5.355501320419,-0.012073879938623617
4.6147936225293185,0.7122246114189124,-0.06798255180203369
7.805291762864554,1.7601521177791102,-0.0001366007139853872
1.1827442586893322,2.009915838156233,-0.0006052628689022654
6.399210213275238,6.231482924522947,-1.2891625524973967e-05
1.433532874090464,1.0811275170455004,-0.022836089426698025
9.446689170495839,0.2899486998162648,-0.0006986751590760399
5.218483217500717,3.603505576518653,-0.0505848430082637
4.146619399905235,7.188591785088077,-0.001059622432722585
2.64555612104627,6.932493543020594,-0.002606181103115005
7.742336894342166,7.926703519503891,-4.592729637885189e-06
4.5615033221654855,6.962482562693095,-0.04079372494482697
5.684339488686485,6.13285578601462,-0.010429507296540677
0.18789800436355142,4.861620967576452,-0.18277655794149814
6.176354970758771,2.0849832048797055,-0.08553988599988105
6.120957227224214,5.68548055856618,-0.010108339993508316
6.169339968747569,6.366247482083411,-4.089878901373994e-06
9.437480785146242,1.2374332841471625,-0.08373666415723928
6.818202991034834,5.651473386031348,-0.0008897934218067871
3.59507900573786,0.9774871319355161,-0.06589161807152473
4.3703195379934145,5.4707680230649185,-0.018557768506496833
6.976311959272649,1.5891889101864154,-0.04888397362864395
0.6022547162926983,1.1901354720833301,-0.21945792087575572
6.667667154456677,1.1310005601383666,-0.06798112043749238
6.706378696181594,9.110253128309068,-0.0004703866039186227
2.103825610738409,5.9808731745244215,-0.06728607959748704
1.289262976548533,2.5015872220213895,-0.1138983220981937
3.1542835092418384,0.7144887799209143,-0.05694910105804668
3.637107709426226,5.361814185121025,-0.02572018662699898
5.701967704178797,1.448029708768086,-0.07942427663236938
4.386015134623204,7.784029344045007,-0.0010728464540212738
9.883738380592263,4.961096566018073,-0.04993828703356199
1.0204481074802807,7.264488848573398,-0.00017234037907417756
2.088767560948347,3.9572659882014207,-0.011273525922278354
1.6130951788499626,7.023227446203606,-0.04099286554530133
6.531083254653984,6.846143563430122,-0.00533245489696386
2.532916025397821,5.614162080757035,-0.0005412603752052494
4.663107728563062,8.457396341581294,-0.010575155100834911
2.4442559200160274,5.824735736023769,-0.007422673238510506
1.5896958364551972,5.781104107798223,-0.09838501727704209
1.1037514116430513,3.079831073423336,-0.192437956749262
6.563295894652734,9.315062661175666,-0.0003644360132711703
1.381829513486138,5.171395715537852,-0.0048433777306648666
1.965823616800535,3.917146575735714,-0.029858147385730876
3.687251706609641,5.416422915626176,-0.014824315403012007
8.209932298479352,1.4524213873473746,-0.0013858677621301043
0.9710127579306127,2.651252371212048,-0.07481585181134866
8.379449074988038,3.066818621698084,-0.06183441974466264
0.9609840789396307,5.151587691813213,-0.0041343653046263746
9.764594650133958,6.955108338077768,-0.006372504585401488
4.686512016477016,2.872024621277156,-0.1568149496665557
9.767610881903371,1.3576599558889135,-0.0719356246479694
6.04845519745046,5.592181827752403,-0.015047566326628084
7.3926357939830165,8.546498313787538,-0.003883666491816231
0.39187792254320675,4.182320863680781,-0.08527615684369275
2.828069625764096,4.757729089470616,-0.14726796016813992
1.201965612131689,2.892085121548625,-0.2089969055250967
2.9614019752214493,8.088341233160536,-0.09697807124043181
1.1872771895424405,1.2066494538423844,-0.00010247636334316533
3.1798317939397602,1.7108871769211698,-0.26545358729333673
4.1426299451467,9.99956612757725,-0.0157934358714154
0.6414749634878436,6.822157526295199,-0.0013067412931196112
6.924721193700199,5.480524065767105,-0.002867961527438201
5.666014542065751,7.951079451583122,-0.04403265207344618
2.653894909394454,9.968824546714416,-0.00022644881619174212
5.232480534666997,1.908742808507543,-0.0033719310761019233
0.9394051075844168,7.913930387577761,-0.014920121635936699
5.759464955561793,3.4216208258716074,-0.004504720424299885
9.292961975762141,7.312326849852711,-0.04346628482136852
3.1856895245132364,7.07659727537777,-0.03300095024149336
6.674103799636817,9.983300427980414,-0.0015320680132869869
1.3179786240439217,1.1187205183646587,-0.009515446276818482
7.163272041185655,0.02125394816527737,-0.04920165271042622
2.894060929472011,7.477844646111228,-0.08082544879269232
1.8319136200711683,5.6877691829880686,-0.06407990426580724
5.865129348100831,6.908741279616568,-0.003497823176758871
0.20107546187493552,7.535250348263977,-0.09855451088136467
8.289400292173632,4.935065517758362,-0.001728594160076476
0.046954761925470656,3.5653452504058447,-0.0078093158806495375
6.778165367962301,7.703758863024984,-0.05510583052579697
2.7000797319216483,3.8012992866605444,-0.007991797669205061
7.351940221225949,6.221922694904162,-0.06071197020813813
9.621885451174382,8.934060265156544,-0.0025710701976149647
2.48753143519958,1.5839147210138893,-0.13444267513966035
5.761573344178369,0.08906159891957532,-0.010026947540181061
5.920419312718391,2.5675661119869906,-0.004422798896854976
5.722519057908734,7.974719434465888,-0.050311993468141684
2.230816326406183,5.668256424901608,-0.013925935006321393
9.52749011516985,9.46160863535432,-6.244542466154236e-06
4.471253786176273,5.478740998616793,-0.025413625762920094
8.464086724711278,2.6578138258864947,-0.023374820349331787
6.994792753175043,7.658853046993359,-0.02769095738459299
2.9743695085513364,6.575503859150103,-0.00042434974072755175
8.137978197024772,8.206833599615864,-0.000144832201131807
3.9650574084698462,6.679984760224174,-0.019446874992762576
8.811031971111616,4.519490103695154,-0.04027807189830607
5.812728726358587,2.7708266909371035,-0.000854818733514854
8.817353618548529,0.5560046476925895,-0.0002520690982373655
6.925315900777659,3.0793625267536595,-0.016610888407040877
7.252542798196405,0.46258477566618716,-0.03179451790061198
5.013243819267022,4.300270707520374,-0.0007985714451888133
9.56083634723224,2.257999118904803,-0.03414493281506501
6.439901992296374,7.036476082919895,-0.020625836868918647
4.238550485581797,2.2017852655650105,-0.00409297658872704
6.063932141279244,0.8143183556633804,-0.037908193331366614
0.19193198309333526,8.387972783999727,-0.0591648609600905
3.0157481667454933,0.6003286029426502,-0.029931121984061382
6.60173537492685,7.509584593494921,-0.06208878659817625
2.9007760721044407,9.294253259816333,-0.00016383937305732018
6.180154289988415,1.0712911868137465,-0.09208463670900958
4.287687009457661,5.596679298690939,-0.026038724862352963
1.3547406422245023,4.517267102533678,-1.4842259469325321e-05
2.9828232595603077,7.987100587162235,-0.1075065277661447
5.6996491070126485,6.234800061046874,-0.010742259725303908
5.908727612481732,2.7827343657115255,-1.669079616903252e-05
5.743252488495788,0.014690061423702216,-0.012140833274228624
6.5320081985713365,4.828677288415157,-0.10553683207271433
6.521032700016889,8.941088823934663,-0.0023352416541907017
4.31418435433974,9.053631703226673,-0.05141767241630621
8.96546595851063,1.2529698305349435,-0.055028693632988346
3.6756187004789656,8.60676967358689,-0.007992916548513123
4.358649252656268,0.34431285796814204,-0.13422216166192
8.91923355015672,0.923492753402122,-0.01800564986255063
8.061939890460858,9.662208123645003,-0.06466202853136654
7.038885835403663,3.8696740719155476,-9.422547718831459e-05
1.0022688731230112,0.7078389665272089,-0.06730852034721668
9.194826137446736,4.704553543535214,-0.08700963469605934
7.142412995491114,0.4613701973475881,-0.019687651058739698
9.988470065678666,0.16370154899359557,-0.006711223258223307
1.4944830465799375,5.617502294358646,-0.0645938293989181
8.681260573682142,2.1120621979509666,-0.008549481022982705
1.6249293467637482,6.219125897882663,-0.15339349273396014
6.155595642838442,3.3469926384368143,-9.213713212663117e-05
1.2381998284944151,1.3247703288460277,-0.0012329588401085527
8.480082293222344,9.844018582283379,-0.018548177478968156
8.073189587250107,2.4994141548209736,-0.04174705957047226
5.691007386145933,0.6197714607419669,-0.00011657019050243172
4.071832972259997,2.788366202003293,-0.0554594802592711
0.6916699545513805,2.517000559002116,-0.0016120159938858055
6.974287731445637,2.9964630421758,-0.019562281513004348
4.5354268267806885,3.5567423120074624,-0.11280553030332212
7.22055599470348,8.05165180779569,-0.008988635076838655
8.663823259286293,0.5978443594780192,-0.002902021291607035
9.755215050028859,3.545326700657575,-0.00023191662265351895
8.55803342392611,1.037455429652312,-0.0029892387138278644
0.11714084185001972,9.8219664609004,-0.0018823272187965768
3.599780644783639,1.4397173231415317,-0.15986238406202383
7.29990562424058,4.79034944808796,-0.008397337462151547
1.7162967726144052,4.800434326039092,-3.4642648265036335e-05
5.210366062041293,7.811782085684592,-0.005457192407327609
0.5433798833925363,2.721458712913333,-0.003672438349046017
1.9999652489640007,7.3777385751666955,-0.00017927445159438617
0.18521794460613972,0.26338559140857365,-0.0035622219214044345
7.936977033574206,9.271504376473235,-0.07706391196336891
2.239246880603801,0.9895565125791772,-0.0027901603510974778
3.453516806969027,4.808295043785561,-0.1358070032510666
9.28081293465591,1.73429713261673,-0.09617784092999297
7.044144019235327,3.6861677296582416,-0.005399464527923569
0.31838929531307847,6.420205167694868,-0.000979147160573241
1.6469415649791275,1.4247217497645148,-0.00010889894928469102
6.214784014997635,2.8910851993044275,-0.00047036767041000195
5.772285886041676,6.7918233270350985,-4.163466240437426e-07
2.3789282137450862,8.445445475971349,-0.005114330076173341
9.342139979247937,5.928977624010155,-0.0011640481060251153
